0 4 8
70 431 2
70 608 2
70 642 3
70 646 2
70 648 47
71 1 5
71 264 2
71 409 3
71 700 2
72 8 2
72 65 3
72 437 2
72 533 21
72 961 2
73 39 3
73 870 2
73 999 2
74 512 2
74 548 22
74 768 47
74 1012 2
75 259 2
75 576 84
76 76 2
76 133 2
76 262 12
76 586 7
76 855 101
77 256 5
77 267 13
77 450 5
77 456 2
78 288 3
78 517 2
78 784 6
79 386 12
80 0 5
80 51 4
80 82 294
80 132 6
80 211 71
80 528 12
80 677 2
80 920 2
81 807 226
81 852 15
82 280 58
82 283 2
83 115 4
83 124 6
83 304 3
83 617 11
84 64 14
84 74 3
84 216 2
84 490 2
85 31 3
86 234 2
86 524 5
87 353 11
87 462 2
87 515 2
88 782 2
89 2 6
89 4 2
89 76 2
90 20 3
90 274 3
90 843 2
90 977 5
90 988 2
91 154 28
91 652 14
91 951 108
92 38 2
92 91 2
93 134 15
93 669 18
94 869 2
94 954 6
95 20 7
95 34 42
96 32 2
96 80 2
96 148 2
96 208 3
96 220 3
96 276 24
96 321 27
96 547 4
96 776 3
97 130 2
97 144 57
97 195 9
97 286 2
97 525 2
98 14 2
98 352 32
98 401 2
98 671 20
98 928 13
99 117 394
99 249 562
100 294 2
100 752 3
100 768 2
100 901 3
101 124 5
101 161 127
101 169 2
101 392 7
101 599 7
102 6 32
102 78 3
102 166 2
102 264 2
103 704 6
104 26 797
104 28 3
104 48 15
104 64 735
104 132 8
104 313 7
104 512 16
105 3 2
105 296 2
106 516 6
107 3 59
107 129 64
108 133 2
108 514 2
109 707 2
112 0 101
112 1 3
112 28 182
112 84 20
112 165 32
112 776 46
114 68 24
114 416 4
114 452 135
114 497 4
114 872 4
116 33 92
117 106 2
118 565 2
119 446 6
119 836 5719
120 76 13
121 536 2
122 80 2
122 294 5
123 600 2
124 304 11
124 348 4
125 268 5
128 10 2
128 58 3
128 134 2
128 200 10
128 208 5
128 320 2
128 362 2
128 375 2
128 376 3
128 433 4
128 453 3
128 628 2
128 770 7
128 806 8
129 0 2
129 10 6
129 37 4
129 39 2
129 88 2
129 163 2
129 584 2
129 707 3
130 78 8
130 368 2
130 520 2
130 528 5
130 532 12
130 540 6
130 675 3
130 772 226
131 581 3
132 6 3
132 17 2
132 94 15
132 137 6
132 516 5
132 713 2
132 916 2
132 957 2
133 23 19
133 138 11
133 614 2
134 84 4
134 208 2
134 377 146
134 516 3
134 768 1780
135 544 2
136 21 3
136 39 2
136 81 3
136 482 3154
136 610 3
136 657 5
136 684 3
136 831 2
137 148 27
137 259 3
137 325 14
137 778 28
138 266 2
138 415 2
138 902 29
139 87 14
139 426 2
139 865 4
140 72 2
140 135 48
140 143 13
140 464 1710
140 724 10
140 776 5
141 2 13
141 521 27
141 954 35
143 187 2
143 286 55
143 642 5
144 18 5
144 68 96
144 248 60
144 257 8
144 418 2
144 433 2
144 520 14
144 800 9
145 1 2
145 2 2
145 94 3
145 216 2
145 273 6
145 513 20
145 576 311
146 69 2
146 146 148
146 396 6
146 910 2
147 513 102
147 522 2
148 24 11
148 130 3
148 139 2
148 278 3
148 464 2
148 515 2
148 912 22
149 20 2
149 633 2
149 649 9
150 141 619
150 160 3
150 656 37
151 102 4
151 207 10
151 250 6
153 151 2
153 171 4
153 598 2
153 961 2
156 54 2
156 133 2
156 521 2
157 404 2
158 104 2
159 526 11
160 34 2
160 144 2
160 452 2
160 644 29
160 801 5
161 21 115
161 40 2
161 326 38
161 376 3
161 524 3
161 576 6
161 717 12
161 898 25
162 160 2
162 290 2
162 306 3
162 517 1145
163 227 5
163 361 26
163 601 3
164 34 3
164 38 12
164 87 10
164 264 11
164 280 15
164 329 2
164 636 4
164 646 21
165 141 2
166 686 2
167 289 7
167 384 2
167 712 6
168 52 14
168 67 8
168 68 299
168 480 95
169 514 67
171 144 2
171 810 7
172 8 2
172 32 3
172 569 5
172 664 17
173 261 3
174 493 46
174 582 3
175 863 2
176 32 2
176 137 2
176 270 2282
176 273 2
176 864 5
176 916 3305
176 932 3
177 128 2
177 280 2
177 560 2
177 611 36
177 744 97
178 100 97
178 144 2
178 580 2
178 797 20
179 429 95
180 19 2
180 152 2
180 973 26
181 331 3
181 768 4
181 964 2
182 672 2
182 728 1598
184 141 3
184 161 2
184 664 4
185 5 2
185 42 2
185 391 35
186 272 13
186 582 8
187 800 8
188 4 4
188 199 8
192 43 3
192 52 7
192 72 95
192 177 5
192 388 2
192 392 26
192 713 2
192 898 2
192 904 7
192 999 2
193 8 42
193 28 26
193 120 4
193 131 6
193 162 4
193 422 4
193 718 2
193 775 40
194 321 11
194 592 2
196 81 2
196 286 61
196 377 12346
197 297 10
197 611 28
197 769 2
198 3 3
198 196 19
198 812 131
200 445 45
200 577 7
200 924 18
201 39 2
201 98 1043
201 140 2
202 11 4
203 654 40
204 520 20
205 457 7
206 80 130
206 530 2
208 12 5
208 14 7
208 88 68
208 534 56
209 55 7
209 564 48
210 1 2
210 882 5
212 34 13
212 69 6
212 112 2
212 262 118
212 285 19
212 673 2
213 64 19
214 369 3
216 138 35
218 86 5
219 389 58
220 176 14
220 658 7
222 532 3
222 852 76
225 316 2
225 948 3
226 35 8
226 157 2
227 336 3
227 592 2
227 838 32
228 32 9
228 294 131
231 261 30
231 290 2
232 5 2
232 65 2
232 80 2
232 130 9
232 480 2
233 212 2
233 912 2
233 973 54
234 848 10
235 281 5
235 645 20
237 91 8
238 620 4
239 370 23
239 560 2
240 66 2
240 799 2
240 914 2
241 245 44
242 156 3
244 356 9
246 64 2
248 290 2
248 557 58
248 902 4
253 636 2
256 1 2
256 5 22
256 68 2
256 69 2
256 97 2
256 160 2
256 212 2
256 243 2
256 262 10
256 312 2
256 344 2
256 416 12432
256 512 3
256 522 36
256 705 2
256 764 2
256 772 3
256 904 2
256 992 2
257 0 265
257 156 8
257 268 2
257 272 8
257 544 5
257 680 2
257 806 2
257 920 2
257 945 5
258 24 2
258 34 2
258 36 25
258 265 2
258 673 2
258 880 3
259 7 3
259 165 2
259 226 11
259 268 17
259 327 2
260 131 4
260 295 3
260 522 2
260 545 2
260 678 7
260 978 2
261 8 1671
261 67 2
261 72 2
261 356 24
261 672 2
261 995 2
262 134 4
262 193 172
262 256 3
262 906 5
264 1 25
264 4 2
264 296 12
264 320 23
265 264 2
265 339 3
265 632 4
266 11 2
266 56 2
266 242 2
266 272 3
266 326 12
266 336 2
266 504 2
267 523 4
268 12 4
268 34 2
268 177 2
268 192 6
268 512 23
268 524 7
268 577 5
269 444 2
269 640 2
270 532 2
270 642 2
272 41 8
272 162 3
272 225 2
272 234 1364029
272 280 9
272 378 3
272 520 2
272 554 2
272 640 3
272 684 25
272 899 3
273 47 7
273 693 2
273 809 2
273 903 3
274 98 817482
274 334 2
275 4 6
275 16 3
275 116 2
275 133 3
275 401 8
275 485 24
276 538 9
276 661 2
277 8 4
277 128 3
277 385 2
279 18 828
279 901 13
280 36 3559
280 82 4
280 674 8
281 101 2
282 136 2
282 576 2
282 717 37
282 787 23
283 35 5
283 514 69
285 104 4
286 832 13
287 448 2
287 802 2
288 47 4
288 50 2
288 132 69
288 224 3
288 292 2
288 545 2
288 776 3
289 36 18
289 156 4
289 345 7
289 468 3
289 472 2
289 753 16
289 788 11
290 0 2
290 328 2
290 388 11
291 32 2
291 610 2
291 768 3
291 967 10
292 19 4
292 134 2
292 162 28
292 524 5
292 593 32656
293 256 4
293 960 2
294 27 3
294 742 2
294 864 2
296 57 82
296 84 5
296 131 5
296 231 3
296 260 6
296 288 8
296 336 22
296 409 2
296 516 14
297 167 42
297 325 3
297 389 12
297 544 2
297 742 4
298 75 3
298 800 2
299 291 6
300 29 32
300 140 6
301 274 2
301 777 52
303 292 2
304 6 2
304 8 3
304 42 17
304 63 2
304 106 8
304 212 2
304 258 2
304 292 2
305 11 76
305 34 2
305 576 5
306 36 20
306 550 4
307 514 23
308 21 2
308 583 23
308 640 11
308 832 17
308 848 4
309 77 8
309 774 3
310 44 3
310 936 2
312 514 8
314 156 4
314 376 25
314 518 5
315 739 41
316 452 8
318 532 13
318 914 2
320 29 2
320 315 2
320 407 2
320 428 3
320 468 9
320 641 109
320 720 11
321 4 2
321 262 2
321 337 4
321 768 4
321 834 2
321 1008 2
322 0 2
322 80 96
322 196 2
322 272 13
322 416 17
322 902 2
323 360 24
323 515 2
324 106 5
324 167 6
324 179 2
324 513 2
324 530 2
325 74 7
325 145 2
325 192 27
325 614 37
325 720 2
326 11 126
326 32 17
326 116 32
326 280 2
326 443 6
327 675 9
327 698 2
328 45 2
328 853 2
329 35 7
329 836 143
331 512 14
332 456 9
332 643 26
334 265 55
334 288 2
336 100 1235
336 576 198
336 632 2
337 352 2
337 833 2
338 33 10
338 160 2
338 169 33
339 42 20
340 704 23
340 763 2
341 576 2
342 168 6
342 272 7
342 536 351
343 475 14
344 676 4
345 32 2
346 11 2
346 89 2
347 11 5
347 149 7
347 313 6
348 128 4
348 395 2
349 12 24
352 409 41
352 419 2
352 514 4
352 680 4
352 860 8
353 138 2
353 389 3
353 684 9
354 25 12
354 836 2
354 969 3
355 134 62194
355 634 4
356 800 77
357 433 4
357 641 2
358 168 2
358 197 2
360 555 2
360 732 122
360 784 4
360 810 2
361 266 4
363 162 4
363 424 2
364 740 7
366 657 2
368 49 10
368 738 3
368 925 9
371 112 9
371 705 2
372 352 54
376 193 2
379 333 35
380 339 2
382 562 44
384 6 48
384 156 3
384 168 28
384 312 16
384 332 3
384 423 5
384 481 4
384 531 4
384 571 27
384 597 2
384 692 7
384 841 4
384 962 24
385 213 2
385 513 42
385 563 16
386 64 11
386 158 2
386 160 2
386 206 27
386 275 7
386 846 2
386 849 5
386 912 5
387 147 70
387 297 4
387 1016 3
388 332 6
389 596 21
390 566 2
391 8 2
391 461 170
392 38 107
392 336 7
392 553 9
393 461 7
393 577 24
394 80 40
394 590 2
395 4 15
395 558 10
395 647 5
396 6 2
396 454 4
396 536 8
396 546 4
396 777 3
396 915 19
396 960 5
397 132 8
397 305 10
397 518 10
398 943 6
399 9 3
400 10 4
401 16 5
401 58 2
401 277 7
401 284 6
401 932 5
402 68 77
402 80 4
402 769 3
403 20 10
403 98 6
404 209 2
404 298 2
405 160 6
406 677 2
407 591 9
408 66 2
408 405 2
409 66 4
409 417 3
409 888 5
410 520 2
411 20 2
412 6 2
413 640 6
414 932 3
416 52 3
416 292 2
416 531 2
416 832 2
417 577 2
418 16 2
419 62 33
420 32 54
420 288 2
420 538 2
420 545 13159
421 400 2
422 736 22
423 384 2
423 651 2
424 481 2
425 161 19
425 261 9
425 746 2
425 776 26
426 644 5
427 580 127
428 194 4
428 880 3
430 203 21
433 24 5
433 197 4
433 398 2
434 734 27
436 597 3
436 641 8
437 2 2
441 21 2
442 146 4
442 691 10
444 769 3
448 92 7
448 513 3
452 48 2
452 488 9
452 512 2
452 513 16
453 368 2
453 661 2
454 9 2
454 437 2
454 634 2
455 640 22
456 105 2
456 367 9
456 376 11
456 774 9
458 743 2
460 197 27
460 462 25
460 566 22
461 625 5
461 901 3
462 516 2
462 641 3
463 916 30
464 265 2
464 928 2
465 531 14
465 761 2
465 902 2
467 211 2
469 425 2
470 713 2
472 226 3
472 256 2
472 801 38
473 6 2
473 600 3
473 800 7
476 775 2
480 0 17
480 665 44
480 928 2
482 208 1565
482 285 2
483 276 76
483 555 9
485 134 12
488 3 2
488 269 7
488 334 2
488 565 3120
489 64 4551
491 112 3
496 433 14
496 978 2
504 267 6
505 332 9
512 1 2
512 5 4
512 36 3
512 52 2
512 96 16069
512 153 10
512 173 2
512 266 2
512 420 2
512 438 29
512 453 103
512 514 12
512 522 2
513 5 8
513 42 2
513 47 2
513 65 19
513 112 5
513 304 2
513 315 2
513 340 54
513 548 170
513 640 4
513 644 2
514 4 13
514 11 2
514 36 19
514 160 2
514 401 2
514 452 22
514 522 2
514 780 5
515 157 10
515 273 7
516 33 108
516 69 2
516 72 4
516 169 101
516 385 2
516 605 48824
516 779 41
517 0 121
517 3 3
517 34 2
517 177 5
517 233 69
517 281 2
517 525 2
517 534 6
517 672 13
517 676 6
518 0 2
518 66 16
519 517 10
519 944 15
519 967 5
520 9 4
520 164 2
520 328 6
520 436 2
520 785 26
520 812 8
520 896 2
521 81 2
521 131 2
521 229 2
521 450 2
521 546 7
521 560 14
522 121 31
522 234 36
522 549 3
522 652 3
523 650 127
524 159 12
524 173 2
524 520 4
525 134 2
525 820 12
526 776 6
527 36 4
527 713 4
528 10 2
528 33 2
528 36 6
528 97 2
528 144 2
528 156 2
528 171 22
528 344 2
528 406 2
528 512 7
528 580 22
528 611 2
528 720 2
528 801 3
529 16 6
529 148 2
529 423 3
529 517 59
529 520 23
529 836 3
530 20 2
530 86 8
530 278 3198
530 522 71
530 696 8
532 11 6
532 134 6
532 292 18
532 550 2
532 853 18
533 5 2
533 37 32
533 787 4
534 6 6
534 786 2
534 928 2
535 10 2
536 10 21
536 244 3
536 412 23
536 687 7
536 902 3
537 99 8
537 138 3
537 257 9
537 478 3
538 74 5
540 256 9
540 481 17
541 344 2
541 793 2
544 6 3
544 21 4
544 160 2
544 401 4
544 416 8
544 429 5
544 551 13
544 597 2
545 209 2
545 226 36
545 520 4
545 914 54
546 2 5
546 263 10
546 612 24
546 650 59
546 758 6
546 900 2
547 265 14
547 427 4
547 577 34
548 169 4
548 577 13
548 586 24
549 68 6
549 97 2
549 146 7
549 647 6
550 36 3
550 649 2
550 800 729
551 4 2
551 40 2
551 89 194
552 640 2
552 656 20
553 36 2
554 137 3
554 296 28
555 52 3
556 409 2
557 6 2
557 15 7
557 370 2
557 400 15
557 512 8
557 557 12
557 938 2
559 557 2
560 18 2
560 32 6
560 96 11
560 104 2
560 168 5
560 354 2
561 444 35
561 521 2
561 786 17
561 993 2
562 162 6
562 977 2
563 20 5
564 28 15
564 656 37
564 659 2
565 105 8
566 4 2
566 132 2
567 793 5
569 385 2
571 457 2
572 36 2
572 257 4
572 370 2
573 797 3
573 886 6
574 533 7
574 696 46549
576 19 8
576 133 2
576 193 4
576 228 2
576 371 9
576 525 160
576 547 2
577 72 250
577 222 4
577 292 2
577 401 7
577 577 2
578 26 2
578 96 16
578 120 2
578 136 3
578 554 2
578 572 1158
578 575 3
579 80 15259
579 621 16
580 64 13
580 507 2
580 528 9
580 598 2
582 633 2
584 432 5
584 833 2
585 64 5
585 208 5
585 354 2
586 64 8
587 608 5
589 389 2
590 276 5
590 520 2
590 788 10
592 4 9
592 148 16
592 528 18
592 566 7
592 585 2
592 856 12
593 429 4
595 58 2
595 557 6
596 11 1682
596 33 14
596 154 12
596 385 2
597 387 6
599 92 540
599 176 2
600 562 2
600 575 6
601 335 2
601 431 2
602 480 4
604 913 7
604 1006 22
605 80 2
606 281 2
606 807 69
607 288 2
607 393 2
608 185 3
608 522 6
608 648 2
609 210 3
609 225 11
609 526 2
609 768 4
610 24 2
611 125 3
612 170 9
612 534 2
613 840 29
614 936 2
616 81 3
616 450 2
616 806 3
617 374 2
617 908 7
618 70 15
618 1004 4
619 76 2
619 140 2
619 231 2
621 293 3
623 1000 2
624 579 2
625 5 3
625 530 9
626 8 19
626 104 2
627 418 24
627 977 8
629 528 17
631 24 115
632 18 3
637 73 5
638 161 2
640 4 8
640 6 2
640 160 2
640 181 27
640 246 113
640 258 2
640 369 3
640 421 3
640 525 2
640 584 3
640 659 4
640 732 3
640 938 14
640 952 2
641 192 40
642 562 9
642 724 3
643 73 2
644 48 9
644 387 2
644 660 8
644 756 9
644 769 25939
645 4 7
645 25 3
645 548 2
645 963 2
646 289 2
646 388 2
648 76 10
648 98 72
648 301 8
648 369 4
648 512 2
648 694 3
648 769 3
650 953 8
651 290 11
652 257 2
652 594 4
654 129 7
655 384 18
655 761 4
656 3 2
656 259 58
656 278 3
656 370 8
656 833 5
657 79 52
658 10 2
658 640 7
660 52 3
660 69 5
660 85 19
661 244 35
661 608 8
662 374 6
664 16 2
664 205 8
664 539 17
665 3 4
665 260 2
667 587 18
668 163 2
668 749 2
670 515 377
672 1 4
672 64 2
672 129 2
672 514 5
672 608 13
672 717 2
673 656 37
674 288 2
674 401 142
674 672 17
675 257 4
675 470 20
676 52 2
677 641 25
678 237 399
679 556 2
680 39 2
680 105 2
680 450 102
680 540 18
681 6 17
681 33 8
682 14 2
682 156 3
683 278 22
686 426 7
686 593 8
688 385 15
689 80 4
690 110 236
691 12 2
692 260 11
693 397 2
694 6 8
694 768 2
694 931 12
695 517 6
696 885 2
700 18 2
700 229 59
700 864 2
701 34 6
701 941 26
704 34 3
704 76 2
704 135 2
704 292 7
704 370 2
704 514 9
704 673 52
705 596 18
705 854 2
706 17 4
706 161 2
706 460 3
706 732 3
708 108 14
709 325 4
709 354 2
709 644 2
710 2 2
711 19 32
712 141 2
712 283 8
712 294 4118
712 862 10
713 593 2
713 837 3
716 98 16
716 339 2
716 649 2
716 842 2
720 7 2
720 144 2
721 0 7
721 104 26
721 323 2
721 584 2
722 82 7
722 100 43
722 104 3
722 258 17
722 393 2
722 398 5
722 464 4
724 20 25
724 596 4
725 44 2
725 65 2
726 322 2
727 200 3
728 227 2
728 350 4
728 712 3
729 578 2
730 332 25
732 834 2
737 64 2
737 288 2
737 610 2
738 970 2
740 235 2
740 778 4
740 801 2
741 45 2
741 260 67
743 787 18
744 124 6
744 280 2
746 386 3
752 261 3
752 494 1242
752 786 2
754 32 2
759 130 3
760 257 142
760 300 3
761 435 3
763 668 2
765 513 3
768 226 2
768 326 4
768 502 35
768 608 14
768 736 2
768 926 2
769 34 2
769 277 2
769 350 718
769 640 2
769 773 4
770 67 58
770 211 7
770 515 3
771 800 2
772 0 3
772 32 2
772 130 11
773 1 8
774 8 9
774 936 12
775 48 4
775 921 4
776 101 8
776 586 2
776 697 2
777 6 15
777 84 2
777 200 13
777 318 2
777 539 2
777 554 48
777 608 2
778 330 2
778 389 56
778 707 47
780 16 12
780 193 2
780 707 2
780 901 2
781 222 4
781 496 7
782 405 169
784 514 2
784 549 302
784 569 7
784 604 193
784 634 2
784 841 2
785 45 2
785 257 6
786 142 2
786 521 2
786 576 2
786 914 6
787 199 25
788 25 2
788 324 2
788 332 19
792 16 9
792 274 3
792 540 3
792 594 38
795 422 5
798 776 6
799 433 8
800 9 4
800 45 2
800 73 2
800 97 12
800 824 23234
801 34 2
801 312 2
801 592 4
801 642 2
802 660 23713
804 0 2
804 104 12
805 387 3
805 781 3
806 43 2
806 134 2
806 326 2
806 480 15
808 302 2
808 526 2
808 777 3
808 937 2
808 945 2
810 17 2
810 394 7
810 416 11
814 161 2
814 264 5
814 523 6
814 905 2
816 18 2
816 24 14
818 253 2
819 538 2
824 392 2
824 609 3
824 978 551
828 592 2
830 356 19
832 16 2
832 21 837
832 30 9
832 281 2
832 304 4
832 328 2
832 427 6
833 147 2
833 999 3
834 32 337
834 104 2
834 912 2
835 392 2
835 583 3
836 86 2
836 388 2
836 485 2
839 21 6
840 96 2
840 106 2
840 545 58
840 800 2
841 32 20
841 370 2
842 132 4
843 939 2
844 584 3
845 561 6
845 624 2
848 90 12
848 188 2
848 313 4
848 391 14
848 899 96
849 792 2
849 1018 3
850 308 2
850 776 6
851 195 4
852 2 4
852 64 3
852 72 12
852 824 5
856 256 15
857 42 8
862 130 7
863 516 2
864 786 436
866 260 5
867 998 16
870 6 2
870 68 2
871 264 2
872 50 3
872 165 20
873 9 4
874 360 5
878 258 3
882 42 156
882 778 2
884 802 34
894 392 3
895 603 900
896 868 2
897 115 8
897 523 3
898 336 15
899 537 5
900 4 2
900 313 2
902 131 11
902 420 5
904 112 6
904 231 18
904 888 10
904 929 3
905 12 2
905 196 2
905 248 4
905 540 2
905 572 2
906 137 3
906 194 12
906 210 2
906 328 4
910 614 5
911 10 2
911 896 11
912 2 3
912 85 5
912 129 5
912 388 2
914 216 13
914 669 3
914 776 2
914 968 3
915 431 23
916 742 2288
916 777 4
917 912 4637
918 0 3
920 200 3
921 272 25
922 8 5
924 196 22
927 190 3
928 64 2
928 384 20
928 516 2
928 518 10
929 257 2
929 316 5
930 720 2
931 230 599
931 657 2
932 783 2
933 657 3
934 94 2
938 261 5
938 316 75
938 552 6
944 756 2
945 456 8
946 205 2
947 568 2
948 9 2
952 37 80
953 905 2
954 22 23
956 846 15
961 131 2
961 291 3
961 333 61
961 472 33
961 481 93
963 130 16
965 937 3
966 29 2
966 192 2
966 197 2
966 555 9
968 51 3
968 360 2
969 313 2
969 769 9177
971 566 19
975 205 2
976 321 6
977 22 4
977 34 16
977 549 201
978 817 2
984 324 7
984 483 2
987 962 52
988 366 12
990 35 2
996 36 104
996 836 32
998 127 2
998 179 2
1000 260 4
1001 286 2
1002 652 3
1002 912 2
1003 684 6
1004 129 317
1011 36 5
1013 316 5
1018 358 8943
1020 385 5
