0 4 8
84 74 9
84 216 3
85 31 4
85 65 5
86 234 18
86 524 6
87 353 2
87 462 2
87 512 2
87 515 2
88 330 2
89 2 16
89 4 3
89 76 2
90 20 27
90 274 2
90 843 5
90 977 14
91 652 2
92 38 8
92 91 11
93 49 16
93 134 104
93 669 4
94 869 3
94 954 2
95 20 3
95 34 2
96 32 18
96 80 2
96 103 10
96 148 28
96 276 12
96 304 2
96 321 19
96 356 4
96 547 35
96 776 10
96 820 52
97 18 3
97 48 9
97 167 2
97 195 35
97 525 60681
98 14 11
98 352 40
98 401 7
98 928 7
99 117 6
99 134 2
99 249 13
100 128 2
100 752 17
100 768 2
100 901 2
101 70 4
101 124 9
101 169 5
101 392 7
101 599 4
102 6 2
102 78 3
102 166 8
102 264 6
103 704 2
104 26 2
104 64 4
104 132 5
104 313 9
104 512 2
104 673 2
105 3 2
105 296 2
106 516 2
106 652 15
107 3 9
107 129 2
108 514 2
108 825 2
109 707 5
112 0 145
112 1 23
112 3 148
112 28 27
112 84 9
112 107 2
112 776 2
114 68 2
114 416 2
114 452 5
114 497 3
114 872 3
116 33 3
117 106 2
117 803 8
118 565 4
119 446 2
119 836 19
120 0 5
120 76 2
121 536 2
122 24 3
122 80 8
122 185 2
122 294 2
123 600 2
124 304 2
125 268 9
128 10 3
128 58 2
128 200 2
128 320 4
128 376 15
128 453 3
128 770 2
128 806 37
129 37 2
129 39 11
129 88 2
129 163 2
129 584 8
129 707 9
130 78 8
130 272 7
130 273 2
130 368 2
130 528 2
130 675 3
130 772 26
131 581 7
132 6 58
132 17 2
132 94 697
132 137 2
132 372 339
132 516 12
132 916 13
133 138 4644
133 614 2
134 67 8
134 224 5
134 377 12
134 390 16
134 516 2
134 768 2
135 544 2
136 21 6
136 81 9
136 160 22
136 610 2
136 684 4
136 831 3
137 148 2
137 259 9
137 325 16
137 678 114
137 778 657
138 266 22
138 415 2
138 590 363
138 902 2
139 426 7
139 865 2
140 72 2
140 143 387
140 464 8
140 724 4
140 776 3
141 2 2
141 521 2
142 641 4
143 116 2
143 144 74897
143 187 2
143 286 2
143 642 2
144 18 4
144 68 12
144 248 2
144 257 12
144 433 2
144 520 4
144 800 10
145 2 761
145 67 3
145 94 19
145 184 4121
145 216 2
145 273 32
145 392 2
145 513 3
145 576 2
146 69 2
146 146 7
146 396 158
147 513 5
147 522 5
148 1 8
148 24 2
148 130 2
148 139 25
148 146 2
148 464 126
148 515 2
148 912 8
149 20 13
149 633 4
149 649 5
150 141 5
150 160 2
150 656 4
151 102 2
151 132 2
151 207 2
151 250 28
153 26 52
153 151 42
153 171 32
153 592 2
153 598 2
153 833 8
153 961 28
156 54 2
156 133 2
156 521 17
156 814 2
157 404 4
158 104 29
159 526 57
160 34 90
160 81 2
160 144 2
160 452 2
160 644 7
160 801 2
161 40 2
161 376 19
161 524 89
161 576 6
161 717 2
161 898 2
162 306 4
163 227 11
163 361 2
163 601 20
164 34 9
164 264 9
164 280 9
164 329 2
164 636 20
164 646 6
165 141 14
165 397 2
166 686 14
167 104 105
167 289 19
167 384 2
167 456 3
167 712 2
168 52 2
168 67 14
168 68 7
168 98 2
168 480 300
169 351 2
169 514 8
171 144 3
171 810 10364
172 8 3
172 32 2
172 569 4
172 664 3
174 493 957
174 582 4
175 863 105
176 137 2
176 270 2
176 824 8
176 864 8
176 916 12
177 128 2
177 280 2
177 560 2
177 744 2
178 100 3
178 144 3
178 580 2
178 797 2
179 429 2
180 19 11
180 152 27
180 600 13
181 331 3
181 768 2
181 964 8677
182 300 2
182 672 222
182 728 2
184 161 3
184 664 2
185 5 20
185 42 3
185 391 2
186 272 6
186 582 13
187 800 7
188 4 2
192 43 22
192 72 3
192 177 15
192 392 2
192 524 3
192 536 4
192 713 3
192 898 3
192 904 12
192 999 3
193 8 3
193 28 2
193 120 11
193 131 1967
193 162 6
193 375 40
193 422 2
193 775 15
194 321 299
194 677 2
196 81 6
196 377 734
197 297 6
197 592 25
197 611 14
197 769 91
198 3 1550
198 196 3
198 812 3
200 146 4
200 445 2
200 577 2
200 924 2
201 98 2
203 654 32
204 520 3
205 457 2
206 80 2
206 530 195
208 14 187
208 534 7
209 55 26
209 513 549
209 564 2
210 1 4
210 882 9
211 4 2
212 34 16
212 69 6
212 285 2
212 673 14
213 64 2
214 585 4
216 66 3
216 792 27
218 86 3
219 389 50
220 176 2
222 532 993
222 852 4
225 257 10
225 316 2
225 948 2
226 35 9
226 157 2
227 592 2
227 838 2
228 32 5
230 9 2
231 261 12
231 290 2
232 5 31
232 80 5
232 130 2
232 480 3
233 212 2
233 912 2
234 848 69
234 917 13
235 281 2
237 91 10
238 642 2
239 370 2
239 560 9
240 18 16
240 799 2
240 914 11
241 206 4
242 156 4
244 33 21
244 932 7
245 705 894
246 64 2
247 626 28
248 0 265
248 290 5
248 902 24
250 46 6
253 636 3
256 1 2
256 4 2
256 5 2
256 68 15
256 69 2
256 243 10
256 262 6
256 344 12
256 416 14
256 512 8
256 616 2
256 705 151
256 764 10
256 772 2
256 804 2
256 904 7
256 963 16
256 992 419
257 0 5
257 156 3
257 268 3
257 272 2
257 544 14
257 806 2
257 912 2
257 920 8
257 945 3
258 24 2223
258 34 2
258 36 19
258 138 2
258 265 5
258 673 18
258 810 6
258 880 7
259 100 2
259 226 2
259 268 39
259 327 2
259 532 16
260 131 9
260 256 26
260 295 3
260 522 8
260 545 2
260 678 2
261 67 4
261 72 15
261 356 2
261 672 9
261 995 9
262 32 2
262 134 7
262 193 10
262 1013 2
264 1 12
264 320 2
264 568 2
265 264 38
265 339 5
265 632 3
266 56 2
266 242 4
266 272 2
266 326 7
266 336 486
267 523 4
267 581 2
268 12 2
268 34 19
268 177 3
268 192 2
268 512 15
268 524 2
268 577 3
269 444 2
269 640 2
270 73 4
270 532 2
272 41 3
272 162 2
272 208 3
272 234 121
272 259 7
272 280 8
272 378 6
272 520 2
272 554 1227
272 684 2
272 899 15
273 47 3
273 581 15
273 693 4
273 903 2
274 98 616
274 334 814
275 4 9
275 16 2
275 116 5
275 133 5
275 485 14
275 512 2
276 394 5
276 538 3
276 661 3
277 8 2141
277 27 2
277 128 8
278 258 2
279 18 6
280 36 2
280 82 2
280 600 2
281 101 3
282 136 36
282 576 5
282 717 2
283 35 2
285 104 29923
286 12 3
286 624 2525
286 832 216
287 448 15
287 802 3
288 47 2
288 50 19
288 132 12
288 224 3
288 341 27
288 545 2
288 776 28
289 36 3
289 60 11
289 156 2
289 345 5
289 472 10
289 648 7
289 753 6
290 0 3
290 258 73
290 328 15
290 388 3
291 610 8
291 768 2
291 967 33
292 7 2
292 19 3
292 134 2
292 162 5
292 524 4
292 593 6
293 256 2
293 960 3
294 742 2
294 864 61
296 57 528
296 84 29
296 260 8
296 288 56
296 336 2
296 516 5
297 389 2
297 544 1203798
297 742 2
298 75 16
299 291 2
301 274 4
304 6 1672
304 8 2
304 63 8
304 212 4
304 258 2
304 292 2877
305 11 12
305 34 20
305 163 2
305 576 5
306 36 25
306 550 7
308 583 2
308 640 2
308 692 6
308 832 4
308 848 2193
310 44 2
312 514 11
314 376 22
314 518 3315
315 739 2
316 452 2
318 532 2
318 914 7
320 29 8
320 315 12
320 407 2
320 428 2
320 468 55
320 641 7
321 4 2
321 262 2
321 337 4
321 768 770
321 834 13
321 1008 9
322 0 2
322 80 2
322 272 23
322 416 4
322 899 10
322 902 2
323 360 3
323 515 2
324 16 4
324 106 5
324 179 26
324 200 2
324 513 33
324 530 117
325 6 2
325 74 2
325 145 2
325 192 7
326 11 2
326 32 2
326 116 2
326 280 2
326 443 16
327 698 70
328 45 4
329 258 7
329 836 12
330 8 12
330 204 3
331 512 23
332 456 47
334 265 4
334 288 6
335 83 7
336 18 6
336 100 2
336 576 8
337 833 2
338 33 3
338 169 634
340 0 2
340 106 18
340 704 3
340 763 14
341 576 2
342 15 2
342 168 7
343 475 3
344 676 2
345 728 2
346 11 3
346 89 6
347 11 2
347 149 2
347 313 2
348 128 4
348 395 5
349 12 27
352 409 2
352 419 17
352 514 9
352 680 4
352 794 2
352 860 4
353 389 57
353 684 2
354 25 18
354 30 7
354 836 2
355 134 2
355 634 2032
356 800 2
357 433 2
357 641 2
357 690 2
358 168 20
360 514 2
360 555 2
360 732 6
360 784 456
360 810 12
361 266 2
361 316 2
362 34 6
363 162 11
363 424 2
368 49 16
368 738 9
368 925 2
371 705 2
372 352 2
375 77 10
379 333 18
380 339 2
381 531 29
384 5 2
384 6 13
384 156 7
384 168 6
384 312 143
384 332 5
384 423 2
384 457 2
384 481 216
384 531 7
384 571 2
384 597 5
385 2 2
385 75 131
385 213 497
385 214 2
385 513 10
385 563 2
386 64 2
386 73 5
386 158 2
386 160 3
386 206 2
386 846 4
386 849 6
386 912 5
387 297 11
387 545 2
387 1016 2
388 332 2
389 596 3
390 566 2
391 8 33804
391 461 2
392 38 15
392 336 14
392 553 21
392 674 3
393 461 10
393 577 13
394 80 3
394 211 5
394 590 2
395 4 62732
395 558 11
395 647 11
396 454 3
396 536 3
396 546 3
396 777 2
396 960 14
397 132 2
397 305 107
397 518 62
399 9 3
400 10 6
400 144 2
400 712 12
401 16 2
401 58 2
401 277 2
401 284 2
401 673 2
402 68 44
402 80 2
402 769 7
403 20 8
404 209 392
404 298 3
406 677 8568
406 928 13
408 66 283
408 405 2
408 576 4
409 66 4
409 417 2
410 520 3
411 20 3
412 6 14
413 640 2
414 932 3
416 52 22
416 279 2
416 292 8
416 832 16
417 577 31
418 16 10
419 7 2
419 62 14
419 844 2
420 32 4
420 114 266
420 288 2
420 424 15
420 538 9
420 545 2
421 400 3
422 736 6
423 384 4
423 651 8
424 481 2
425 161 363
425 261 5
425 746 2
425 776 2
426 644 2
427 580 2
428 32 45
428 194 7
428 620 16
428 880 3
430 8 2
430 68 4
430 203 6
433 24 2
433 398 2
434 734 4
436 597 6
436 641 2
437 2 144
441 21 6
442 146 3
442 691 3
444 769 21
444 801 2
448 92 4
448 513 2
449 321 13
450 450 13
452 48 6
452 136 4
452 488 2
452 513 18
453 368 2
453 661 5
454 9 3
454 437 2
455 640 15
456 367 2
456 376 14
456 774 2
457 906 28
458 101 3
460 197 5
460 462 4
460 566 2
461 625 2
463 916 3
464 265 2
464 928 2
465 531 4
465 761 10
465 902 300
467 211 10
470 713 3
472 226 7
472 256 2
473 6 3
473 800 2
476 775 2
480 665 2
480 731 24
480 928 5
481 288 2
481 416 95
482 64 9
482 208 438
485 134 2
488 3 5
488 269 2
488 334 2
489 64 2
491 112 2
496 433 3
501 519 2
505 332 357
506 706 164
512 1 2
512 5 2
512 36 5
512 52 8
512 65 3
512 96 2
512 153 5
512 173 2
512 266 7333
512 420 16
512 438 7
512 453 2
512 482 2
512 514 41
512 685 11
513 5 70
513 42 2
513 47 2
513 65 4
513 100 10
513 112 9
513 304 2
513 315 4
513 340 2
513 548 24
513 644 25
514 11 2
514 36 2
514 401 45
514 452 2
514 522 2
514 572 2
514 780 2
515 93 41
515 157 2
515 273 2
515 598 57
516 33 6
516 69 3
516 72 2
516 169 2
516 357 2
516 582 15
516 605 46
516 779 2
516 785 2
517 0 112
517 8 3
517 34 11
517 177 2
517 233 9
517 281 2
517 525 2
517 676 61
517 768 5
518 0 2
518 41 28
518 66 40
518 517 5
519 517 22
519 944 8
520 164 2
520 296 12
520 328 10
520 436 23
520 785 9
520 812 3
520 896 2
521 131 2
521 229 6
521 450 4
521 546 2
521 554 12
521 560 2
521 609 12
522 1 4
522 121 20
522 549 10
523 650 2
524 173 7
524 520 3
525 820 2
526 776 13
527 36 2
527 713 2
528 10 4
528 33 2
528 36 2
528 97 9
528 144 2
528 156 3
528 171 2
528 344 2
528 406 31
528 512 24
528 580 16
528 582 9
528 611 31
528 720 2
528 801 5
529 16 10
529 260 698
529 520 19
529 737 10
530 20 2
530 86 4
530 132 2
530 278 183
530 325 4
530 522 29
530 696 11
532 11 607
532 134 8
532 292 9
532 550 3
532 853 3
533 5 20
533 37 3
533 787 3
534 6 2
534 425 4
534 786 3
534 928 4
535 10 2
536 244 16
536 412 8
536 687 2
536 902 4
537 99 2
537 138 5
537 478 8
538 84 2
538 820 2
540 256 3
541 344 3
541 793 2
544 6 2
544 21 7
544 160 2
544 416 2
544 429 4
544 542 2
544 551 13
544 597 5
544 718 24
545 209 2
545 226 158
545 520 11
545 914 2
546 2 4
546 4 4
546 263 2
546 758 2
546 900 10
547 265 2
547 427 4
547 577 2
548 512 3
548 577 2
548 586 3
549 68 4
549 97 19
549 146 3
549 288 3
549 530 9
550 36 2
550 800 2
551 40 2
551 89 7
552 136 2
552 656 2
552 932 33
553 36 6
553 102 2
553 933 14
554 4 16
554 137 11
554 296 10
555 418 9316
556 409 2
557 6 3
557 15 1344
557 370 7
557 512 38
557 770 2
557 938 9
560 18 2
560 32 20
560 96 15
560 168 3
560 354 2
561 10 11
561 444 4
561 521 2
561 993 10
562 977 40
562 992 15
563 20 13
563 410 5
564 28 26
564 659 3
566 4 2
566 132 3
567 793 547
569 385 47
569 522 106
571 457 2
572 36 5
572 64 2
572 370 4
572 777 4
573 797 8
573 886 6
574 18 20
574 533 2
574 696 9
576 4 12
576 5 2192
576 19 5
576 76 2
576 133 12
576 172 2
576 193 5
576 228 22
576 325 21
576 371 2
576 525 2
576 547 14
576 607 2
577 72 2
577 222 2
577 236 2
577 577 2
577 997 2
578 26 2
578 96 3
578 120 6
578 136 19
578 554 2
578 572 2
579 80 13
579 621 2
579 789 9
580 64 32
580 507 2
580 528 40
580 598 2
581 645 204101
582 633 2
583 129 7
585 64 19
585 208 4
585 217 2
585 354 2
586 64 2
586 658 5
587 608 2
588 784 2
590 276 15
590 520 7
591 147 19636
592 2 2
592 4 2
592 148 3
592 528 8
592 566 2
592 585 5
592 856 8
593 429 14
595 58 4
595 557 2
596 11 15
596 91 17
596 154 2
596 385 2
597 387 4
599 92 2
599 569 2
600 68 4
600 573 5
600 575 4
601 335 2
602 480 2
604 913 2
604 1006 8
605 80 8
607 288 980
607 393 2
608 176 3
608 522 2
608 576 3
608 648 4
609 28 2
609 210 2
609 225 2
609 526 19
609 768 17
610 24 8
611 125 13
612 170 8
612 534 2
614 265 3
614 936 2
616 450 2
617 374 9
617 908 2
618 70 7
618 1004 4
619 76 252
619 140 4
619 231 10
621 293 17
625 5 33
625 261 1468
626 8 8
626 114 30
626 528 2
626 608 13
627 3 17
627 418 27
627 769 12
629 446 2
631 24 3
632 18 2
633 812 27
635 546 30
637 73 2
638 161 17
640 16 2
640 160 39
640 246 2
640 258 10
640 421 3
640 467 85
640 525 2
640 732 5
640 952 12
641 192 2
642 512 702
642 562 5
642 724 2
643 73 6
643 775 5
644 48 2
644 387 2
644 660 12
644 756 2
644 769 13
645 4 4
645 25 2
645 195 26
645 548 5
645 963 2
646 289 5
646 388 4
648 76 10
648 98 192
648 210 30
648 369 3
648 512 2
648 694 6
648 769 2
649 4 2
650 108 8
650 216 6
650 953 2
651 290 2
652 257 31
652 594 2
654 129 2
654 565 11
655 384 136
655 761 2
656 3 20
656 259 8
656 278 2
656 370 2
658 10 29
658 26 3
658 226 12
660 36 4
660 52 21
660 85 2
660 648 2
661 244 17
661 608 51
664 205 10
664 539 9
664 781 2
667 587 4
668 163 38
668 464 2
668 749 2
670 515 2
672 64 74
672 129 2
672 608 2
673 104 32
673 656 4
674 259 5
674 288 4
674 401 2
674 672 189
675 257 4
675 470 2
676 52 10
677 121 8
677 641 2
678 237 2
679 556 7
680 20 2
680 450 6
680 540 13
681 6 9
681 33 3
682 14 4
682 156 4
683 278 2
684 1008 28
686 426 2
686 593 2
688 385 12
690 110 18
692 260 381
692 914 2
693 397 2
693 522 2
694 6 2
694 768 2
694 931 2
695 517 11
695 585 7
696 885 3
697 710 2
700 18 3
700 229 2
700 864 4
701 34 2
701 941 5
704 34 6
704 76 8
704 135 2
704 292 307
704 370 2
704 673 2
705 596 2
706 17 9
706 161 3
706 460 3
709 325 2
709 354 2
709 644 89
709 843 10
710 2 18
711 19 6
712 141 5
712 294 5
712 862 451
713 593 2
713 837 8
716 842 2
719 512 2
720 7 2
720 144 2
720 803 4
721 104 4
721 323 2
721 584 573
722 82 42
722 100 22
722 258 399
722 393 2
722 398 4
722 464 2
724 20 23
724 596 2
725 44 11
725 65 2
728 227 9
729 578 3
730 332 2
732 834 12
736 24 10
737 64 3
737 288 14
737 610 4
738 970 4
740 235 2
740 778 6
740 801 7
741 260 2
743 787 4
744 124 41
744 280 203
744 762 476
745 63 2
746 386 23
751 506 2
752 261 5
752 786 8
754 32 2
759 130 26
760 220 7
760 257 2
760 300 2
761 435 2
763 668 7
765 513 4
768 68 2
768 226 17
768 326 6
768 502 2
768 666 2
768 736 2
768 738 2
769 34 12
769 773 2
770 256 9
770 515 6
770 663 15
771 128 4
771 793 2
771 800 5
772 0 4
772 32 3471
773 1 4
774 8 340
775 48 2
775 921 2
776 101 13
776 155 195
776 586 2
776 697 24
777 6 15
777 84 20
777 200 8
777 554 2
777 608 237
777 641 36
778 389 5
780 14 32
780 16 2
780 552 2
780 707 3
780 901 5
781 222 2
782 226 6
782 405 20
784 1 2
784 514 2
784 549 62
784 604 237
784 841 6
785 45 2
785 257 2
786 142 8
786 521 19
786 576 9
786 914 3
787 199 5
788 324 3
788 332 2
792 16 2
792 274 2
792 540 2
793 52 35
793 628 2
795 422 2
795 661 41
798 776 5
799 433 16
800 9 2
800 73 3
800 97 3
800 133 2
800 824 9
801 312 2
801 592 8
801 642 2
802 769 6
804 0 3017
804 104 34
804 337 7
804 433 4
804 779 2
805 781 2
806 134 2
806 232 3
806 326 2
806 480 19
808 777 2
808 937 2
808 945 2
810 17 2
810 416 5
812 778 2
814 161 2
814 264 102
814 523 2
814 905 2
816 24 6
817 784 10
818 253 2
819 538 5
821 236 7
822 211 124
824 392 9
828 592 2
830 356 25
832 16 2
832 21 2
832 30 2
832 43 4
832 281 5
832 328 4
832 427 7
832 518 3
832 548 2
833 999 4
834 67 2
834 104 7
834 148 2
834 912 2
835 264 2
835 392 3
835 583 2
836 86 3
836 388 17
836 485 40
839 21 2
840 96 2
840 545 21
840 800 2
841 32 5
841 370 56
842 132 2
842 200 2
843 939 6
844 584 7
845 561 2
845 624 2
848 90 2
848 899 2
849 792 2
849 1018 3
850 308 4
850 776 2
851 195 2
852 2 14
852 72 2
852 824 20
854 681 170
856 866 7
857 42 5
862 130 4
863 516 9
864 23 2
864 786 34
867 998 2
868 332 12
870 6 5
870 68 2
871 264 2
872 32 13
872 50 4
873 9 9
874 360 5
875 164 2
878 258 3
882 42 2
882 591 2
882 778 3
895 603 2
896 330 5
896 868 2
897 39 2
897 115 2
897 523 16
898 336 2
898 699 4
899 537 3
900 4 2
902 131 2
902 420 4
903 339 4
904 112 2
904 231 3
904 552 2
904 888 2
904 929 2
905 196 2
905 248 24
905 540 6
905 572 2
906 137 2
906 194 3
906 328 2
908 456 2
910 614 3
911 5 6
911 10 2
911 896 2
912 85 2
914 216 2
914 669 3
914 968 2
915 431 13
916 742 3
916 777 4
917 560 2
917 912 8
918 0 2
921 272 13
921 320 10
922 8 5
922 784 2
924 33 4
928 384 11
929 10 3056
929 316 2
930 547 16
930 720 2
931 230 2
931 657 11
932 274 23
933 657 108
934 94 5
938 316 52119
938 552 7
941 771 8
944 165 2
944 756 16
945 456 8
947 568 34
948 9 3
951 818 15195
960 358 2
961 131 32
961 291 2
961 472 5
961 481 2
965 937 4
966 192 8
966 197 2
966 555 2
968 51 3
968 352 9
968 360 2
969 313 22
969 769 1906
970 180 15
975 205 128
976 321 2
976 779 3
977 22 2
977 34 26
977 549 33
984 324 3
984 483 2
985 268 2
986 772 3
987 962 51
988 366 62
990 35 3
996 36 3
996 836 4
998 179 288
1000 260 13
1002 912 3
1004 129 2
1011 36 2
1013 316 2
1018 358 42
1020 371 7
1020 385 2
1021 643 2
